Date,SPY,QQQ,VIX,TLT,GLD
2015-03-30,173.23016357421875,98.50018310546875,14.510000228881836,96.75303649902344,113.75
2015-03-31,171.7162628173828,97.45731353759766,15.289999961853027,96.96076965332031,113.66000366210938
2015-04-01,171.10899353027344,96.94971466064453,15.109999656677246,98.23429107666016,115.5999984741211
2015-04-02,171.7245635986328,97.01432037353516,14.670000076293945,97.19346618652344,115.27999877929688
2015-04-06,172.88084411621094,97.80802154541016,14.739999771118164,96.65072631835938,116.69000244140625
2015-04-07,172.42333984375,97.64189147949219,14.779999732971191,97.46109771728516,116.11000061035156
2015-04-08,173.00558471679688,98.41712951660156,13.979999542236328,97.4908218383789,115.47000122070312
2015-04-09,173.77085876464844,99.0354232788086,13.09000015258789,96.22693634033203,114.66999816894531
2015-04-10,174.7191925048828,99.44154357910156,12.579999923706055,96.36822509765625,115.97000122070312
2015-04-13,173.9289093017578,99.19235229492188,13.9399995803833,96.50205993652344,115.13999938964844
2015-04-14,174.26170349121094,98.90623474121094,13.670000076293945,97.18598937988281,114.44000244140625
2015-04-15,175.04360961914062,99.52461242675781,12.84000015258789,97.10426330566406,115.43000030517578
2015-04-16,174.99365234375,99.38616943359375,12.600000381469727,96.62097930908203,115.02999877929688
2015-04-17,172.98065185546875,97.835693359375,13.890000343322754,97.72874450683594,115.5999984741211
2015-04-20,174.56114196777344,99.30309295654297,13.300000190734863,96.86637878417969,114.72000122070312
2015-04-21,174.35317993164062,99.72764587402344,13.25,96.42768859863281,115.37999725341797
2015-04-22,175.20993041992188,100.27214050292969,12.710000038146973,94.95564270019531,113.83000183105469
2015-04-23,175.65081787109375,100.65052032470703,12.479999542236328,95.36449432373047,114.66000366210938
2015-04-24,176.05841064453125,102.01638793945312,12.289999961853027,95.95929718017578,113.05000305175781
2015-04-27,175.3264617919922,101.75797271728516,13.119999885559082,95.95929718017578,115.33000183105469
2015-04-28,175.88372802734375,101.5549545288086,12.40999984741211,94.63589477539062,116.33000183105469
2015-04-29,175.16004943847656,100.91815185546875,13.390000343322754,93.47614288330078,115.51000213623047
2015-04-30,173.40487670898438,99.33077239990234,14.550000190734863,93.63966369628906,113.47000122070312
2015-05-01,175.28485107421875,100.64128875732422,12.699999809265137,92.3791275024414,113.08000183105469
2015-05-04,175.78392028808594,100.80738067626953,12.850000381469727,91.50749206542969,114.0999984741211
2015-05-05,173.77085876464844,99.16465759277344,14.3100004196167,91.38086700439453,114.41999816894531
2015-05-06,173.0555419921875,98.48171997070312,15.149999618530273,89.81637573242188,114.36000061035156
2015-05-07,173.74586486816406,99.0723876953125,15.130000114440918,91.02324676513672,113.41999816894531
2015-05-08,176.03346252441406,100.30908203125,12.859999656677246,91.26909637451172,113.97000122070312
2015-05-11,175.1933135986328,99.92138671875,13.850000381469727,89.0490493774414,113.52999877929688
2015-05-12,174.6692352294922,99.46920776367188,13.859999656677246,89.27997589111328,114.5
2015-05-13,174.70257568359375,99.67225646972656,13.760000228881836,88.56477355957031,116.55000305175781
2015-05-14,176.52427673339844,101.13041687011719,12.739999771118164,88.80315399169922,117.18000030517578
2015-05-15,176.71559143066406,101.13041687011719,12.380000114440918,90.583740234375,117.52999877929688
2015-05-18,177.26458740234375,101.57341003417969,12.729999542236328,89.06394958496094,117.5199966430664
2015-05-19,177.20640563964844,101.46266174316406,12.850000381469727,88.27425384521484,115.88999938964844
2015-05-20,177.08163452148438,101.52727508544922,12.880000114440918,88.4232406616211,116.08000183105469
2015-05-21,177.59727478027344,102.05329895019531,12.109999656677246,89.65996551513672,115.69000244140625
2015-05-22,177.17311096191406,101.95179748535156,12.130000114440918,89.6971664428711,115.5999984741211
2015-05-26,175.2681427001953,100.77970886230469,14.0600004196167,91.23187255859375,113.91000366210938
2015-05-27,176.9318389892578,102.40402221679688,13.270000457763672,91.44044494628906,113.88999938964844
2015-05-28,176.7322540283203,102.1733169555664,13.3100004196167,91.2169189453125,114.0199966430664
2015-05-29,175.6342010498047,101.56414031982422,13.84000015258789,91.41812896728516,114.0999984741211
2015-06-01,175.9918670654297,101.9056396484375,13.970000267028809,90.43556213378906,114.0
2015-06-02,175.8172149658203,101.5826416015625,14.239999771118164,89.173828125,114.45999908447266
2015-06-03,176.28302001953125,101.88720703125,13.65999984741211,87.7403335571289,113.63999938964844
2015-06-04,174.79405212402344,101.11195373535156,14.710000038146973,88.8826675415039,112.83999633789062
2015-06-05,174.49459838867188,100.87202453613281,14.210000038146973,87.80011749267578,112.23999786376953
2015-06-08,173.4215087890625,99.84762573242188,15.289999961853027,87.70306396484375,112.56999969482422
2015-06-09,173.39654541015625,99.6814956665039,14.470000267028809,87.00870513916016,112.81999969482422
2015-06-10,175.47616577148438,101.04734802246094,13.220000267028809,86.24715423583984,113.77999877929688
2015-06-11,176.04177856445312,101.19503021240234,12.850000381469727,88.06137084960938,113.26000213623047
2015-06-12,174.6942138671875,100.36444091796875,13.779999732971191,88.06137084960938,113.2300033569336
2015-06-15,173.94554138183594,99.86605834960938,15.390000343322754,88.20330810546875,113.7300033569336
2015-06-16,174.89389038085938,100.41057586669922,14.8100004196167,88.8975830078125,113.31999969482422
2015-06-17,175.1767120361328,100.68743133544922,14.5,88.21073150634766,113.8499984741211
2015-06-18,176.99842834472656,102.15482330322266,13.1899995803833,87.77764892578125,115.31999969482422
2015-06-19,176.21266174316406,101.6497802734375,13.960000038146973,88.90507507324219,115.12000274658203
2015-06-22,177.11544799804688,102.39901733398438,12.739999771118164,87.0908203125,113.63999938964844
2015-06-23,177.2407684326172,102.48228454589844,12.109999656677246,86.56822967529297,112.88999938964844
2015-06-24,175.9535675048828,101.95502471923828,13.260000228881836,87.3147964477539,112.58999633789062
2015-06-25,175.41854858398438,101.75152587890625,14.010000228881836,87.00870513916016,112.44000244140625
2015-06-26,175.3851776123047,101.07625579833984,14.020000457763672,86.03065490722656,112.55999755859375
2015-06-29,171.707275390625,98.68973541259766,18.850000381469727,88.30780029296875,113.06999969482422
2015-06-30,172.0667266845703,99.04121398925781,18.229999542236328,87.69552612304688,112.37000274658203
2015-07-01,173.44589233398438,99.82747650146484,16.09000015258789,86.51185607910156,111.9800033569336
2015-07-02,173.287109375,99.85526275634766,16.790000915527344,86.79618835449219,111.76000213623047
2015-07-06,172.79396057128906,99.62398529052734,17.010000228881836,88.40495300292969,112.05999755859375
2015-07-07,173.88055419921875,99.87374877929688,16.09000015258789,89.23544311523438,110.76000213623047
2015-07-08,170.9633331298828,98.13473510742188,19.65999984741211,90.0061264038086,111.08999633789062
2015-07-09,171.27261352539062,98.07921600341797,19.969999313354492,88.23274993896484,111.36000061035156
2015-07-10,173.42916870117188,99.5777587890625,16.829999923706055,86.8335952758789,111.48999786376953
2015-07-13,175.3433837890625,101.3260498046875,13.899999618530273,86.56421661376953,110.98999786376953
2015-07-14,176.10401916503906,101.99200439453125,13.369999885559082,86.84856414794922,110.73999786376953
2015-07-15,176.0454864501953,102.1030502319336,13.229999542236328,87.76889038085938,110.16000366210938
2015-07-16,177.45811462402344,103.54605102539062,12.109999656677246,88.37498474121094,109.76000213623047
2015-07-17,177.60861206054688,105.07231140136719,11.949999809265137,88.8314208984375,108.6500015258789
2015-07-20,177.70054626464844,105.43309020996094,12.25,88.45728302001953,105.69999694824219
2015-07-21,176.9984130859375,105.36833190917969,12.220000267028809,88.9361801147461,105.37000274658203
2015-07-22,176.6807861328125,104.17504119873047,12.119999885559082,89.4898452758789,104.80000305175781
2015-07-23,175.68606567382812,103.78656005859375,12.640000343322754,90.604736328125,104.33000183105469
2015-07-24,173.86383056640625,102.76905059814453,13.739999771118164,90.82915496826172,105.3499984741211
2015-07-27,172.8524169921875,101.91802978515625,15.600000381469727,91.31558227539062,104.86000061035156
2015-07-28,174.9756317138672,102.79680633544922,13.4399995803833,90.64962005615234,105.0199966430664
2015-07-29,176.1792449951172,103.185302734375,12.5,90.31295013427734,105.16999816894531
2015-07-30,176.22105407714844,103.67555236816406,12.130000114440918,91.00879669189453,104.2699966430664
2015-07-31,175.9535675048828,103.5552749633789,12.119999885559082,91.68221282958984,104.93000030517578
2015-08-03,175.36009216308594,103.23151397705078,12.5600004196167,92.64725494384766,104.0999984741211
2015-08-04,175.0173797607422,103.03726959228516,13.0,91.91240692138672,104.30999755859375
2015-08-05,175.5941619873047,103.83281707763672,12.510000228881836,91.2225341796875,103.93000030517578
2015-08-06,174.15638732910156,102.16777038574219,13.770000457763672,92.03239440917969,104.38999938964844
2015-08-07,173.82208251953125,102.0383071899414,13.390000343322754,93.23971557617188,104.6500015258789
2015-08-10,176.01206970214844,103.20381927490234,12.229999542236328,92.08491516113281,105.72000122070312
2015-08-11,174.42384338378906,101.88103485107422,13.710000038146973,93.54716491699219,106.26000213623047
2015-08-12,174.63282775878906,102.23253631591797,13.609999656677246,93.03721618652344,107.75
2015-08-13,174.41552734375,102.06604766845703,13.489999771118164,92.7372817993164,106.86000061035156
2015-08-14,175.0508270263672,102.22327423095703,12.829999923706055,92.95474243164062,106.8499984741211
2015-08-17,176.02877807617188,103.07432556152344,13.020000457763672,93.37467193603516,107.12999725341797
2015-08-18,175.51889038085938,102.54704284667969,13.789999961853027,92.6397933959961,107.11000061035156
2015-08-19,174.13136291503906,101.87179565429688,15.25,93.55465698242188,108.55000305175781
2015-08-20,170.4952392578125,99.05048370361328,19.139999389648438,94.49951171875,110.44000244140625
2015-08-21,165.3628692626953,94.7214126586914,28.030000686645508,94.784423828125,111.12999725341797
2015-08-24,158.3999786376953,91.0768814086914,40.7400016784668,94.75445556640625,110.52999877929688
2015-08-25,156.53598022460938,90.73461151123047,36.02000045776367,93.2322006225586,109.16000366210938
2015-08-26,162.54600524902344,95.30418395996094,30.31999969482422,91.43252563476562,107.66999816894531
2015-08-27,166.56655883789062,97.71847534179688,26.100000381469727,91.48497009277344,107.7300033569336
2015-08-28,166.57489013671875,97.69996643066406,26.049999237060547,91.75496673583984,108.69999694824219
2015-08-31,165.22921752929688,96.48820495605469,28.43000030517578,91.0500717163086,108.81999969482422
2015-09-01,160.2974395751953,93.47266387939453,31.399999618530273,91.70613098144531,109.19999694824219
2015-09-02,163.3400421142578,96.10894775390625,26.09000015258789,90.91703033447266,108.62000274658203
2015-09-03,163.4570770263672,95.63721466064453,25.610000610351562,91.36041259765625,107.83999633789062
2015-09-04,160.98284912109375,94.49943542480469,27.799999237060547,92.19461059570312,107.48999786376953
2015-09-08,165.028564453125,97.16345977783203,24.899999618530273,90.83442687988281,107.5199966430664
2015-09-09,162.82177734375,96.07196044921875,26.229999542236328,91.27027893066406,106.12999725341797
2015-09-10,163.70791625976562,97.11719512939453,24.3700008392334,90.65402221679688,106.37999725341797
2015-09-11,164.45179748535156,97.65369415283203,23.200000762939453,91.22513580322266,106.16000366210938
2015-09-14,163.84156799316406,97.35771179199219,24.25,91.36797332763672,106.22000122070312
2015-09-15,165.88954162597656,98.50471496582031,22.540000915527344,89.61693572998047,105.9000015258789
2015-09-16,167.32723999023438,99.05973052978516,21.350000381469727,89.27873229980469,107.30999755859375
2015-09-17,166.95108032226562,99.09671020507812,21.139999389648438,90.36840057373047,108.41000366210938
2015-09-18,164.2228546142578,97.6872787475586,22.280000686645508,91.7587661743164,109.20999908447266
2015-09-21,165.07150268554688,97.99330139160156,20.139999389648438,90.26322174072266,108.52999877929688
2015-09-22,162.92893981933594,96.52819061279297,22.440000534057617,91.51825714111328,107.79000091552734
2015-09-23,162.6684112548828,96.60240173339844,22.1299991607666,91.51071166992188,108.22000122070312
2015-09-24,162.0802001953125,96.25005340576172,23.469999313354492,92.13447570800781,110.48999786376953
2015-09-25,162.03822326660156,95.43406677246094,23.6200008392334,91.33786010742188,109.80999755859375
2015-09-28,157.9715576171875,92.71715545654297,27.6299991607666,92.9010009765625,108.41999816894531
2015-09-29,158.06396484375,92.23497009277344,26.829999923706055,93.16402435302734,107.9800033569336
2015-09-30,161.01315307617188,94.35842895507812,24.5,92.84085083007812,106.86000061035156
2015-10-01,161.43325805664062,94.78496551513672,22.549999237060547,93.23699951171875,106.7300033569336
2015-10-02,163.84471130371094,96.44477081298828,20.940000534057617,93.80180358886719,108.98999786376953
2015-10-05,166.7603302001953,97.82637023925781,19.540000915527344,92.52916717529297,108.7699966430664
2015-10-06,166.1890106201172,97.36274719238281,19.399999618530273,92.92823791503906,109.86000061035156
2015-10-07,167.55015563964844,97.94694519042969,18.399999618530273,92.61949920654297,109.69999694824219
2015-10-08,169.06259155273438,98.33638763427734,17.420000076293945,91.84387969970703,109.13999938964844
2015-10-09,169.1634063720703,98.78146362304688,17.079999923706055,92.08480072021484,110.87000274658203
2015-10-12,169.3230743408203,99.02254486083984,16.170000076293945,92.78518676757812,111.30999755859375
2015-10-13,168.25592041015625,98.38272094726562,17.670000076293945,92.94329833984375,111.86000061035156
2015-10-14,167.44935607910156,98.22515106201172,18.030000686645508,93.75663757324219,113.80999755859375
2015-10-15,170.02041625976562,99.83855438232422,16.049999237060547,93.29728698730469,113.29000091552734
2015-10-16,170.79347229003906,100.25581359863281,15.050000190734863,93.3274154663086,112.48999786376953
2015-10-19,170.87745666503906,100.83071899414062,14.979999542236328,93.07135009765625,112.0199966430664
2015-10-20,170.6590118408203,100.31146240234375,15.75,92.49898529052734,112.7300033569336
2015-10-21,169.60035705566406,99.69944763183594,16.700000762939453,93.41773223876953,111.7300033569336
2015-10-22,172.4654998779297,101.73016357421875,14.449999809265137,93.57589721679688,111.69000244140625
2015-10-23,174.3560333251953,104.57687377929688,14.460000038146973,92.7776107788086,111.5
2015-10-26,173.9275665283203,104.64178466796875,15.289999961853027,93.39513397216797,111.43000030517578
2015-10-27,173.5914306640625,104.85506439208984,15.430000305175781,93.6286392211914,111.68000030517578
2015-10-28,175.56594848632812,105.7266616821289,14.329999923706055,93.25209045410156,110.77999877929688
2015-10-29,175.46517944335938,105.55976867675781,14.609999656677246,91.76853942871094,109.72000122070312
2015-10-30,174.70887756347656,105.0868911743164,15.069999694824219,92.46137237548828,109.30000305175781
2015-11-02,176.77587890625,106.27375793457031,14.149999618530273,92.0363998413086,108.58999633789062
2015-11-03,177.2884521484375,106.64469146728516,14.539999961853027,91.2817611694336,106.9800033569336
2015-11-04,176.7506561279297,106.65394592285156,15.510000228881836,91.38740539550781,105.97000122070312
2015-11-05,176.57424926757812,106.36649322509766,15.050000190734863,91.14591979980469,105.63999938964844
2015-11-06,176.4818115234375,106.44068145751953,14.329999923706055,89.81007385253906,104.0999984741211
2015-11-09,174.8349609375,105.30941009521484,16.520000457763672,89.30440521240234,104.4000015258789
2015-11-10,175.2382049560547,105.04051208496094,15.289999961853027,89.56854248046875,104.18000030517578
2015-11-11,174.54928588867188,104.91068267822266,16.059999465942383,89.37991333007812,103.83000183105469
2015-11-12,172.11265563964844,103.89069366455078,18.3700008392334,89.81007385253906,103.8499984741211
2015-11-13,170.18011474609375,101.85069274902344,20.079999923706055,90.32325744628906,103.55999755859375
2015-11-16,172.76795959472656,103.31578826904297,18.15999984741211,90.24028778076172,103.70999908447266
2015-11-17,172.64195251464844,103.38067626953125,18.84000015258789,90.39117431640625,102.33999633789062
2015-11-18,175.38107299804688,105.36505126953125,16.850000381469727,90.57984924316406,102.43000030517578
2015-11-19,175.22984313964844,105.4392318725586,16.989999771118164,91.18363189697266,103.55999755859375
2015-11-20,175.8684539794922,106.15321350097656,15.470000267028809,90.90436553955078,103.08999633789062
2015-11-23,175.6667938232422,105.84724426269531,15.619999885559082,91.18363189697266,102.26000213623047
2015-11-24,175.90206909179688,105.75450134277344,15.930000305175781,91.17605590820312,102.94000244140625
2015-11-25,175.87684631347656,105.84724426269531,15.1899995803833,91.38740539550781,102.45999908447266
2015-11-27,176.0784912109375,105.9955825805664,15.119999885559082,91.29686737060547,101.25
2015-11-30,175.34747314453125,105.7266616821289,16.1299991607666,91.65908813476562,101.91999816894531
2015-12-01,177.01956176757812,106.78376770019531,14.670000076293945,92.89718627929688,102.27999877929688
2015-12-02,175.2130584716797,106.12539672851562,15.90999984741211,92.92744445800781,100.69000244140625
2015-12-03,172.75958251953125,104.32649993896484,18.110000610351562,90.4013900756836,101.76000213623047
2015-12-04,176.12892150878906,106.76522827148438,14.8100004196167,91.1954574584961,104.0199966430664
2015-12-07,175.06179809570312,106.28303527832031,15.84000015258789,92.08035278320312,102.66999816894531
2015-12-08,173.88552856445312,106.29232025146484,17.600000381469727,92.12576293945312,102.83999633789062
2015-12-09,172.53274536132812,104.67886352539062,19.610000610351562,92.02742004394531,102.63999938964844
2015-12-10,172.97804260253906,105.15177154541016,19.34000015258789,92.14844512939453,102.55000305175781
2015-12-11,169.62559509277344,102.73162078857422,24.389999389648438,93.6005630493164,103.11000061035156
2015-12-14,170.4825897216797,103.5105209350586,22.729999542236328,92.39047241210938,101.79000091552734
2015-12-15,172.272216796875,104.14108276367188,20.950000762939453,91.84591674804688,101.5199966430664
2015-12-16,174.7930145263672,105.68958282470703,17.860000610351562,91.64925384521484,102.75
2015-12-17,172.12940979003906,104.15032196044922,18.940000534057617,92.68541717529297,100.5
2015-12-18,169.06289672851562,102.1524887084961,20.700000762939453,93.1997299194336,102.04000091552734
2015-12-21,170.4575653076172,103.28719329833984,18.700000762939453,93.17701721191406,103.1500015258789
2015-12-22,172.0043182373047,103.96617889404297,16.600000381469727,92.50389099121094,102.61000061035156
2015-12-23,174.1343231201172,104.7381362915039,15.569999694824219,91.80805969238281,102.30999755859375
2015-12-24,173.84695434570312,104.71955108642578,15.739999771118164,92.33406066894531,103.05000305175781
2015-12-28,173.44972229003906,104.66373443603516,16.90999984741211,92.6069107055664,102.2699966430664
2015-12-29,175.30067443847656,106.31000518798828,16.079999923706055,91.0683822631836,102.19999694824219
2015-12-30,174.05824279785156,105.35201263427734,17.290000915527344,90.97743225097656,101.41999816894531
2015-12-31,172.31704711914062,104.04058837890625,18.209999084472656,91.38665771484375,101.45999908447266
2016-01-04,169.90814208984375,101.84554290771484,20.700000762939453,92.04605865478516,102.88999938964844
2016-01-05,170.19552612304688,101.66883087158203,19.34000015258789,91.67469024658203,103.18000030517578
2016-01-06,168.04861450195312,100.69222259521484,20.59000015258789,92.91008758544922,104.66999816894531
2016-01-07,164.0168914794922,97.53919219970703,24.989999771118164,93.07682037353516,106.1500015258789
2016-01-08,162.21658325195312,96.73932647705078,27.010000228881836,93.4936294555664,105.68000030517578
2016-01-11,162.3771514892578,97.03697967529297,24.299999237060547,92.47047424316406,104.73999786376953
2016-01-12,163.68728637695312,98.16236877441406,22.469999313354492,93.80436706542969,104.20999908447266
2016-01-13,159.6047821044922,94.77682495117188,25.219999313354492,94.7290267944336,104.72000122070312
2016-01-14,162.22496032714844,96.79512786865234,23.950000762939453,93.84228515625,103.0199966430664
2016-01-15,158.74264526367188,93.7909164428711,27.020000457763672,95.30501556396484,104.08000183105469
2016-01-19,158.95394897460938,93.99554443359375,26.049999237060547,95.00944519042969,103.9800033569336
2016-01-20,156.91696166992188,93.70722961425781,27.59000015258789,96.00983428955078,105.37000274658203
2016-01-21,157.7960205078125,93.80021667480469,26.690000534057617,95.3580551147461,105.48999786376953
2016-01-22,161.0332489013672,96.51607513427734,22.34000015258789,94.99424743652344,105.0
2016-01-25,158.5989532470703,95.08374786376953,24.149999618530273,95.50962829589844,106.08000183105469
2016-01-26,160.76275634765625,95.93944549560547,22.5,95.55508422851562,107.29000091552734
2016-01-27,159.01309204101562,93.54906463623047,23.110000610351562,95.53240203857422,107.69000244140625
2016-01-28,159.84146118164062,94.86983489990234,22.420000076293945,95.66881561279297,106.54000091552734
2016-01-29,163.738037109375,96.85093688964844,20.200000762939453,96.47970581054688,106.94999694824219
2016-02-01,163.67880249023438,97.11136627197266,19.979999542236328,96.18435668945312,108.05000305175781
2016-02-02,160.72894287109375,95.00935363769531,21.979999542236328,97.96880340576172,108.08999633789062
2016-02-03,161.69248962402344,94.5536117553711,21.649999618530273,97.15631866455078,109.25
2016-02-04,161.9461212158203,94.54429626464844,21.84000015258789,97.62708282470703,110.56999969482422
2016-02-05,158.86099243164062,91.26103973388672,23.3799991607666,97.74099731445312,112.31999969482422
2016-02-08,156.7224884033203,89.86592102050781,26.0,99.84432220458984,113.83000183105469
2016-02-09,156.7310028076172,89.58686828613281,26.540000915527344,99.95062255859375,113.58000183105469
2016-02-10,156.59579467773438,89.9310073852539,26.290000915527344,100.83149719238281,114.45999908447266
2016-02-11,154.5587615966797,89.8008041381836,28.139999389648438,101.53767395019531,119.05999755859375
2016-02-12,157.74530029296875,91.16802215576172,25.399999618530273,99.8519515991211,118.36000061035156
2016-02-16,160.40780639648438,93.22355651855469,24.110000610351562,98.79646301269531,114.7699966430664
2016-02-17,163.02796936035156,95.33487701416016,22.309999465942383,98.18900299072266,115.4800033569336
2016-02-18,162.3602294921875,94.24667358398438,21.639999389648438,99.39630126953125,118.29000091552734
2016-02-19,162.28416442871094,94.52568817138672,20.530000686645508,99.4798355102539,117.58000183105469
2016-02-22,164.6339111328125,96.0603256225586,19.3799991607666,99.42669677734375,115.48999786376953
2016-02-23,162.5546875,94.47917938232422,20.979999542236328,99.82913970947266,117.22000122070312
2016-02-24,163.29843139648438,95.38137817382812,20.719999313354492,99.63174438476562,117.61000061035156
2016-02-25,165.2762908935547,96.32078552246094,19.110000610351562,99.98858642578125,117.91999816894531
2016-02-26,164.8959197998047,96.19987487792969,19.809999465942383,99.02428436279297,117.11000061035156
2016-02-29,163.60276794433594,95.33487701416016,20.549999237060547,99.45706939697266,118.63999938964844
2016-03-01,167.44851684570312,98.39488983154297,17.700000762939453,97.70578002929688,117.7699966430664
2016-03-02,168.20079040527344,98.43209838867188,17.09000015258789,98.10896301269531,118.68000030517578
2016-03-03,168.86007690429688,98.24607849121094,16.700000762939453,98.46652221679688,120.7300033569336
2016-03-04,169.40945434570312,98.2833023071289,16.860000610351562,97.83512115478516,120.54000091552734
2016-03-07,169.54469299316406,97.67871856689453,17.350000381469727,97.8046646118164,121.13999938964844
2016-03-08,167.69366455078125,96.86953735351562,18.670000076293945,98.88497924804688,120.58000183105469
2016-03-09,168.52195739746094,97.49269104003906,18.34000015258789,98.28398895263672,119.58000183105469
2016-03-10,168.65716552734375,97.3438720703125,18.049999237060547,97.8807601928711,121.5
